# experiment P-101 (R-101)
# hypothesis: M-372 SAYS THE DUALS ACCUMULATE CROSSINGS IN AN ORDER THAT AXIS RELABELLING PERMUTES, AND POINTS AT M-177. But M-177 is about NEGATION equivariance -- 'reordering cannot buy negation equivariance, and the obstruction is structural' -- and octahedral relabelling is a different group action. THE EVIDENCE THAT THE TWO ARE NOT THE SAME CASE IS IN p-61.csv: dual_contouring and manifold_dual_contouring already reach 48 on 3 OF 16 ROWS, which a structural obstruction would not permit. So the open question is narrow and cheap: does accumulating in a RELABELLING-INVARIANT order -- sorting the crossings by a key that is a function of the cell's geometry rather than of the axis indices -- take the duals from 3 of 16 to 16 of 16? Note M-24 and M-175: magnitude-ordered sums were real and insufficient once, and 'ties need no tie-break' survived 9,600 trials and fell to the first test about the tie itself -- so the key must be total and its tie-break must itself be invariant, which is registered here rather than discovered. (C1) With crossings accumulated in an order keyed on (|value|, |offset|) with an invariant tie-break, dual_contouring reaches 48 on at least 12 OF 16 rows. (C2) IT IS FREE: no golden hash moves except through the accumulation order itself, and the Hausdorff error is unchanged to 1e-12 -- the same shape as x49's C3. (C3) manifold_dual_contouring does WORSE than dual_contouring, because its cycle partition introduces a second order-dependence the accumulation key cannot reach. SHARE: C2 is a geometric change of zero, asserted rather than hoped.
# falsified by: C1 by under 12, which would mean M-177's obstruction does cover this case and the duals are structurally out of reach. C2 by any geometric change, which would mean the reordering is not a reordering. C3 by the two matching, which would be a stronger result and would mean the cycle partition is already invariant. VACUITY CONTROL: p-61.csv's three already-passing dual rows must still pass, and the tie-break must be exercised -- a count of exact ties in the key is a required column, because M-175 is the precedent for a tie- break that is never tested.
# commit fa17a34 on amd-ryzen-9-5900x-12-core at 2026-08-28T01:27:23Z
field,resolution,extractor,accumulation_key,elements_vertex_exact,elements_vertex_exact_baseline,worst_component_ulp,exact_key_ties,hausdorff_delta,hashes_moved,hashes_moved_expected,c1_holds,c2_holds,c3_holds,arm_abs_value_abs_offset_dual_rows_at_perm_6,arm_abs_value_abs_offset_equivariant_normal_dual_rows_at_perm_6,arm_abs_value_abs_offset_equivariant_normal_golden_hashes_moved,arm_abs_value_abs_offset_equivariant_normal_rows_at_48_dual_contouring,arm_abs_value_abs_offset_equivariant_normal_rows_at_48_manifold,arm_abs_value_abs_offset_golden_hashes_moved,arm_abs_value_abs_offset_rows_at_48_dual_contouring,arm_abs_value_abs_offset_rows_at_48_manifold,arm_edge_slot_dual_rows_at_perm_6,arm_edge_slot_equivariant_normal_dual_rows_at_perm_6,arm_edge_slot_equivariant_normal_golden_hashes_moved,arm_edge_slot_equivariant_normal_rows_at_48_dual_contouring,arm_edge_slot_equivariant_normal_rows_at_48_manifold,arm_edge_slot_golden_hashes_moved,arm_edge_slot_rows_at_48_dual_contouring,arm_edge_slot_rows_at_48_manifold,baseline_matches_p61,baseline_rows_at_48_dual_contouring,baseline_rows_at_48_manifold,bit_identical_to_shipped,block,c1_population,c1_rows_at_48,c3_rows_at_48_manifold,cell_size,cells_solved,counts_identical,crossings_visited,elements_tested,elements_triangle_exact,elements_vertex_exact_p61,first_failing_element,golden_counts_changed,golden_dual_rows,golden_fixture_matches_shipped,golden_hash_committed,hausdorff_arm,hausdorff_shipped,indices_identical,max_hausdorff_delta,mesh_hash_arm,mesh_hash_moved,mesh_hash_shipped,multi_crossing_cells,positions_moved,pure_permutation_exact,pure_permutation_exact_baseline,pure_sign_flip_exact,pure_sign_flip_exact_baseline,replica_bit_identical,share_reachable_before_run,topology_identical,total_key_ties,total_unbreakable_key_ties,triangles,unbreakable_key_ties,vacuity_baseline_rows_still_at_48,vertex_failing_labels,vertices,vertices_baseline,wall_ms,worst_differing_vertices
gyroid,25,dual_contouring,edge_slot_equivariant_normal,6,2,27456,11907,5.551115123126e-17,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,false,equivariance,16,3,3,0.656250000,109662,true,450408,48,3,2,perm=012;sign=-++,0,48,true,,3.976029662993e-1,3.976029662993e-1,true,3.008704396734e-14,7e882721e8a51692,true,5c4e7f8ac65e0c63,109662,387,6,2,1,1,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,4596,9607,6,012/-++|012/+-+|012/--+|012/++-|012/-+-|012/+--|012/---|021/-++|021/+-+|021/--+|021/++-|021/-+-|021/+--|021/---|102/-++|102/+-+|102/--+|102/++-|102/-+-|102/+--|102/---|120/-++|120/+-+|120/--+|120/++-|120/-+-|120/+--|120/---|201/-++|201/+-+|201/--+|201/++-|201/-+-|201/+--|201/---|210/-++|210/+-+|210/--+|210/++-|210/-+-|210/+--|210/---,2238,2238,263,634
gyroid,25,dual_contouring,abs_value_abs_offset_equivariant_normal,1,2,38188,11907,2.220446049250e-16,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,false,equivariance,16,3,3,0.656250000,109662,true,450408,48,1,2,perm=012;sign=-++,0,48,true,,3.976029662993e-1,3.976029662993e-1,true,3.008704396734e-14,ff9fbd7ce095152b,true,5c4e7f8ac65e0c63,109662,1621,1,2,1,1,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,4596,9607,6,012/-++|012/+-+|012/--+|012/++-|012/-+-|012/+--|012/---|021/+++|021/-++|021/+-+|021/--+|021/++-|021/-+-|021/+--|021/---|102/+++|102/-++|102/+-+|102/--+|102/++-|102/-+-|102/+--|102/---|120/+++|120/-++|120/+-+|120/--+|120/++-|120/-+-|120/+--|120/---|201/+++|201/-++|201/+-+|201/--+|201/++-|201/-+-|201/+--|201/---|210/+++|210/-++|210/+-+|210/--+|210/++-|210/-+-|210/+--|210/---,2238,2238,162,672
gyroid,25,manifold_dual_contouring,edge_slot,2,2,9236213945059555168,11907,0.000000000000e0,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,true,equivariance,16,3,3,0.656250000,112308,true,450408,48,1,2,perm=012;sign=-++,0,48,true,,3.976029662993e-1,3.976029662993e-1,true,3.008704396734e-14,2c27e645b5b83290,false,2c27e645b5b83290,112308,0,2,2,1,1,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,4596,9533,6,012/-++|012/+-+|012/--+|012/++-|012/-+-|012/+--|012/---|021/+++|021/-++|021/+-+|021/--+|021/++-|021/-+-|021/+--|021/---|102/-++|102/+-+|102/--+|102/++-|102/-+-|102/+--|102/---|120/+++|120/-++|120/+-+|120/--+|120/++-|120/-+-|120/+--|120/---|201/+++|201/-++|201/+-+|201/--+|201/++-|201/-+-|201/+--|201/---|210/+++|210/-++|210/+-+|210/--+|210/++-|210/-+-|210/+--|210/---,2292,2292,275,1017
gyroid,25,manifold_dual_contouring,abs_value_abs_offset,1,2,9236213945059555166,11907,2.220446049250e-16,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,false,equivariance,16,3,3,0.656250000,112308,true,450408,48,1,2,perm=012;sign=-++,0,48,true,,3.976029662993e-1,3.976029662993e-1,true,3.008704396734e-14,aa893807ab8171a5,true,2c27e645b5b83290,112308,1589,1,2,1,1,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,4596,9533,6,012/-++|012/+-+|012/--+|012/++-|012/-+-|012/+--|012/---|021/+++|021/-++|021/+-+|021/--+|021/++-|021/-+-|021/+--|021/---|102/+++|102/-++|102/+-+|102/--+|102/++-|102/-+-|102/+--|102/---|120/+++|120/-++|120/+-+|120/--+|120/++-|120/-+-|120/+--|120/---|201/+++|201/-++|201/+-+|201/--+|201/++-|201/-+-|201/+--|201/---|210/+++|210/-++|210/+-+|210/--+|210/++-|210/-+-|210/+--|210/---,2292,2292,173,1067
gyroid,25,manifold_dual_contouring,edge_slot_equivariant_normal,6,2,27456,11907,5.551115123126e-17,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,false,equivariance,16,3,3,0.656250000,112308,true,450408,48,3,2,perm=012;sign=-++,0,48,true,,3.976029662993e-1,3.976029662993e-1,true,3.008704396734e-14,73f904b9bc0ad852,true,2c27e645b5b83290,112308,384,6,2,1,1,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,4596,9607,6,012/-++|012/+-+|012/--+|012/++-|012/-+-|012/+--|012/---|021/-++|021/+-+|021/--+|021/++-|021/-+-|021/+--|021/---|102/-++|102/+-+|102/--+|102/++-|102/-+-|102/+--|102/---|120/-++|120/+-+|120/--+|120/++-|120/-+-|120/+--|120/---|201/-++|201/+-+|201/--+|201/++-|201/-+-|201/+--|201/---|210/-++|210/+-+|210/--+|210/++-|210/-+-|210/+--|210/---,2292,2292,279,634
gyroid,25,manifold_dual_contouring,abs_value_abs_offset_equivariant_normal,1,2,38188,11907,2.220446049250e-16,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,false,equivariance,16,3,3,0.656250000,112308,true,450408,48,1,2,perm=012;sign=-++,0,48,true,,3.976029662993e-1,3.976029662993e-1,true,3.008704396734e-14,e50f145ce2964773,true,2c27e645b5b83290,112308,1651,1,2,1,1,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,4596,9607,6,012/-++|012/+-+|012/--+|012/++-|012/-+-|012/+--|012/---|021/+++|021/-++|021/+-+|021/--+|021/++-|021/-+-|021/+--|021/---|102/+++|102/-++|102/+-+|102/--+|102/++-|102/-+-|102/+--|102/---|120/+++|120/-++|120/+-+|120/--+|120/++-|120/-+-|120/+--|120/---|201/+++|201/-++|201/+-+|201/--+|201/++-|201/-+-|201/+--|201/---|210/+++|210/-++|210/+-+|210/--+|210/++-|210/-+-|210/+--|210/---,2292,2292,177,683
fbm_terrain,33,dual_contouring,edge_slot,4,4,7808,0,0.000000000000e0,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,true,equivariance,16,3,3,0.500000000,95942,true,386708,48,1,4,perm=012;sign=-++,0,48,true,,3.356046801001e-1,3.356046801001e-1,true,3.008704396734e-14,d1517ec06edb294e,false,d1517ec06edb294e,95942,0,2,2,2,2,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,3758,0,6,012/-++|012/--+|012/++-|012/-+-|012/+--|012/---|021/+++|021/-++|021/+-+|021/--+|021/++-|021/-+-|021/+--|021/---|102/+-+|102/--+|102/++-|102/-+-|102/+--|102/---|120/+++|120/-++|120/+-+|120/--+|120/++-|120/-+-|120/+--|120/---|201/+++|201/-++|201/+-+|201/--+|201/++-|201/-+-|201/+--|201/---|210/+++|210/-++|210/+-+|210/--+|210/++-|210/-+-|210/+--|210/---,1958,1958,572,596
fbm_terrain,33,dual_contouring,abs_value_abs_offset,4,4,5376,0,0.000000000000e0,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,false,equivariance,16,3,3,0.500000000,95942,true,386708,48,1,4,perm=012;sign=-++,0,48,true,,3.356046801001e-1,3.356046801001e-1,true,3.008704396734e-14,3b168dd292915ec7,true,d1517ec06edb294e,95942,1233,2,2,2,2,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,3758,0,6,012/-++|012/--+|012/++-|012/-+-|012/+--|012/---|021/+++|021/-++|021/+-+|021/--+|021/++-|021/-+-|021/+--|021/---|102/+-+|102/--+|102/++-|102/-+-|102/+--|102/---|120/+++|120/-++|120/+-+|120/--+|120/++-|120/-+-|120/+--|120/---|201/+++|201/-++|201/+-+|201/--+|201/++-|201/-+-|201/+--|201/---|210/+++|210/-++|210/+-+|210/--+|210/++-|210/-+-|210/+--|210/---,1958,1958,493,594
fbm_terrain,33,dual_contouring,edge_slot_equivariant_normal,12,4,7488,0,0.000000000000e0,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,false,equivariance,16,3,3,0.500000000,95942,true,386708,48,3,4,perm=012;sign=-++,0,48,true,,3.356046801001e-1,3.356046801001e-1,true,3.008704396734e-14,61ca55cbf6131372,true,d1517ec06edb294e,95942,487,6,2,2,2,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,3758,0,6,012/-++|012/--+|012/++-|012/-+-|012/+--|012/---|021/-++|021/+-+|021/--+|021/-+-|021/+--|021/---|102/+-+|102/--+|102/++-|102/-+-|102/+--|102/---|120/+-+|120/--+|120/++-|120/-+-|120/+--|120/---|201/-++|201/+-+|201/--+|201/-+-|201/+--|201/---|210/-++|210/--+|210/++-|210/-+-|210/+--|210/---,1958,1958,578,152
fbm_terrain,33,dual_contouring,abs_value_abs_offset_equivariant_normal,12,4,4544,0,0.000000000000e0,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,false,equivariance,16,3,3,0.500000000,95942,true,386708,48,3,4,perm=012;sign=-++,0,48,true,,3.356046801001e-1,3.356046801001e-1,true,3.008704396734e-14,d194eee56d93b902,true,d1517ec06edb294e,95942,1318,6,2,2,2,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,3758,0,6,012/-++|012/--+|012/++-|012/-+-|012/+--|012/---|021/-++|021/+-+|021/--+|021/-+-|021/+--|021/---|102/+-+|102/--+|102/++-|102/-+-|102/+--|102/---|120/+-+|120/--+|120/++-|120/-+-|120/+--|120/---|201/-++|201/+-+|201/--+|201/-+-|201/+--|201/---|210/-++|210/--+|210/++-|210/-+-|210/+--|210/---,1958,1958,498,141
fbm_terrain,33,manifold_dual_contouring,edge_slot,4,4,7808,0,0.000000000000e0,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,true,equivariance,16,3,3,0.500000000,96677,true,386708,48,1,4,perm=012;sign=-++,0,48,true,,3.356046801001e-1,3.356046801001e-1,true,3.008704396734e-14,dfc384ff6a397ce0,false,dfc384ff6a397ce0,96677,0,2,2,2,2,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,3758,0,6,012/-++|012/--+|012/++-|012/-+-|012/+--|012/---|021/+++|021/-++|021/+-+|021/--+|021/++-|021/-+-|021/+--|021/---|102/+-+|102/--+|102/++-|102/-+-|102/+--|102/---|120/+++|120/-++|120/+-+|120/--+|120/++-|120/-+-|120/+--|120/---|201/+++|201/-++|201/+-+|201/--+|201/++-|201/-+-|201/+--|201/---|210/+++|210/-++|210/+-+|210/--+|210/++-|210/-+-|210/+--|210/---,1973,1973,584,599
fbm_terrain,33,manifold_dual_contouring,abs_value_abs_offset,4,4,5376,0,0.000000000000e0,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,false,equivariance,16,3,3,0.500000000,96677,true,386708,48,1,4,perm=012;sign=-++,0,48,true,,3.356046801001e-1,3.356046801001e-1,true,3.008704396734e-14,7577e6885745a41b,true,dfc384ff6a397ce0,96677,1246,2,2,2,2,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,3758,0,6,012/-++|012/--+|012/++-|012/-+-|012/+--|012/---|021/+++|021/-++|021/+-+|021/--+|021/++-|021/-+-|021/+--|021/---|102/+-+|102/--+|102/++-|102/-+-|102/+--|102/---|120/+++|120/-++|120/+-+|120/--+|120/++-|120/-+-|120/+--|120/---|201/+++|201/-++|201/+-+|201/--+|201/++-|201/-+-|201/+--|201/---|210/+++|210/-++|210/+-+|210/--+|210/++-|210/-+-|210/+--|210/---,1973,1973,502,596
fbm_terrain,33,manifold_dual_contouring,edge_slot_equivariant_normal,12,4,7488,0,0.000000000000e0,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,false,equivariance,16,3,3,0.500000000,96677,true,386708,48,3,4,perm=012;sign=-++,0,48,true,,3.356046801001e-1,3.356046801001e-1,true,3.008704396734e-14,1842a96ee3f72436,true,dfc384ff6a397ce0,96677,491,6,2,2,2,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,3758,0,6,012/-++|012/--+|012/++-|012/-+-|012/+--|012/---|021/-++|021/+-+|021/--+|021/-+-|021/+--|021/---|102/+-+|102/--+|102/++-|102/-+-|102/+--|102/---|120/+-+|120/--+|120/++-|120/-+-|120/+--|120/---|201/-++|201/+-+|201/--+|201/-+-|201/+--|201/---|210/-++|210/--+|210/++-|210/-+-|210/+--|210/---,1973,1973,587,152
fbm_terrain,33,manifold_dual_contouring,abs_value_abs_offset_equivariant_normal,12,4,4544,0,0.000000000000e0,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,false,equivariance,16,3,3,0.500000000,96677,true,386708,48,3,4,perm=012;sign=-++,0,48,true,,3.356046801001e-1,3.356046801001e-1,true,3.008704396734e-14,dc4f0c844c2c7b87,true,dfc384ff6a397ce0,96677,1331,6,2,2,2,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,3758,0,6,012/-++|012/--+|012/++-|012/-+-|012/+--|012/---|021/-++|021/+-+|021/--+|021/-+-|021/+--|021/---|102/+-+|102/--+|102/++-|102/-+-|102/+--|102/---|120/+-+|120/--+|120/++-|120/-+-|120/+--|120/---|201/-++|201/+-+|201/--+|201/-+-|201/+--|201/---|210/-++|210/--+|210/++-|210/-+-|210/+--|210/---,1973,1973,507,141
fbm_terrain,25,dual_contouring,edge_slot,2,2,5584,0,0.000000000000e0,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,true,equivariance,16,3,3,0.750000000,51597,true,207956,48,1,2,perm=012;sign=-++,0,48,true,,6.742812701285e-1,6.742812701285e-1,true,3.008704396734e-14,07d2799e6ec5e9bb,false,07d2799e6ec5e9bb,51597,0,2,2,1,1,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,1982,0,6,012/-++|012/+-+|012/--+|012/++-|012/-+-|012/+--|012/---|021/+++|021/-++|021/+-+|021/--+|021/++-|021/-+-|021/+--|021/---|102/-++|102/+-+|102/--+|102/++-|102/-+-|102/+--|102/---|120/+++|120/-++|120/+-+|120/--+|120/++-|120/-+-|120/+--|120/---|201/+++|201/-++|201/+-+|201/--+|201/++-|201/-+-|201/+--|201/---|210/+++|210/-++|210/+-+|210/--+|210/++-|210/-+-|210/+--|210/---,1053,1053,273,529
fbm_terrain,25,dual_contouring,abs_value_abs_offset,2,2,18312,0,4.107825191113e-15,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,false,equivariance,16,3,3,0.750000000,51597,true,207956,48,1,2,perm=012;sign=-++,0,48,true,,6.742812701285e-1,6.742812701285e-1,true,3.008704396734e-14,947055e15bd82ea9,true,07d2799e6ec5e9bb,51597,670,2,2,1,1,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,1982,0,6,012/-++|012/+-+|012/--+|012/++-|012/-+-|012/+--|012/---|021/+++|021/-++|021/+-+|021/--+|021/++-|021/-+-|021/+--|021/---|102/-++|102/+-+|102/--+|102/++-|102/-+-|102/+--|102/---|120/+++|120/-++|120/+-+|120/--+|120/++-|120/-+-|120/+--|120/---|201/+++|201/-++|201/+-+|201/--+|201/++-|201/-+-|201/+--|201/---|210/+++|210/-++|210/+-+|210/--+|210/++-|210/-+-|210/+--|210/---,1053,1053,230,526
fbm_terrain,25,dual_contouring,edge_slot_equivariant_normal,6,2,5584,0,3.441691376338e-15,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,false,equivariance,16,3,3,0.750000000,51597,true,207956,48,3,2,perm=012;sign=-++,0,48,true,,6.742812701285e-1,6.742812701285e-1,true,3.008704396734e-14,4b75a6f8e9a9d870,true,07d2799e6ec5e9bb,51597,247,6,2,1,1,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,1982,0,6,012/-++|012/+-+|012/--+|012/++-|012/-+-|012/+--|012/---|021/-++|021/+-+|021/--+|021/++-|021/-+-|021/+--|021/---|102/-++|102/+-+|102/--+|102/++-|102/-+-|102/+--|102/---|120/-++|120/+-+|120/--+|120/++-|120/-+-|120/+--|120/---|201/-++|201/+-+|201/--+|201/++-|201/-+-|201/+--|201/---|210/-++|210/+-+|210/--+|210/++-|210/-+-|210/+--|210/---,1053,1053,278,378
fbm_terrain,25,dual_contouring,abs_value_abs_offset_equivariant_normal,6,2,18312,0,3.441691376338e-15,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,false,equivariance,16,3,3,0.750000000,51597,true,207956,48,3,2,perm=012;sign=-++,0,48,true,,6.742812701285e-1,6.742812701285e-1,true,3.008704396734e-14,44a37cd636b22dcd,true,07d2799e6ec5e9bb,51597,695,6,2,1,1,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,1982,0,6,012/-++|012/+-+|012/--+|012/++-|012/-+-|012/+--|012/---|021/-++|021/+-+|021/--+|021/++-|021/-+-|021/+--|021/---|102/-++|102/+-+|102/--+|102/++-|102/-+-|102/+--|102/---|120/-++|120/+-+|120/--+|120/++-|120/-+-|120/+--|120/---|201/-++|201/+-+|201/--+|201/++-|201/-+-|201/+--|201/---|210/-++|210/+-+|210/--+|210/++-|210/-+-|210/+--|210/---,1053,1053,232,376
fbm_terrain,25,manifold_dual_contouring,edge_slot,2,2,5584,0,0.000000000000e0,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,true,equivariance,16,3,3,0.750000000,51989,true,207956,48,1,2,perm=012;sign=-++,0,48,true,,6.742812701285e-1,6.742812701285e-1,true,3.008704396734e-14,f5ba9698b3f89217,false,f5ba9698b3f89217,51989,0,2,2,1,1,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,1982,0,6,012/-++|012/+-+|012/--+|012/++-|012/-+-|012/+--|012/---|021/+++|021/-++|021/+-+|021/--+|021/++-|021/-+-|021/+--|021/---|102/-++|102/+-+|102/--+|102/++-|102/-+-|102/+--|102/---|120/+++|120/-++|120/+-+|120/--+|120/++-|120/-+-|120/+--|120/---|201/+++|201/-++|201/+-+|201/--+|201/++-|201/-+-|201/+--|201/---|210/+++|210/-++|210/+-+|210/--+|210/++-|210/-+-|210/+--|210/---,1061,1061,279,532
fbm_terrain,25,manifold_dual_contouring,abs_value_abs_offset,2,2,18312,0,4.107825191113e-15,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,false,equivariance,16,3,3,0.750000000,51989,true,207956,48,1,2,perm=012;sign=-++,0,48,true,,6.742812701285e-1,6.742812701285e-1,true,3.008704396734e-14,78f29a3ee82d2d72,true,f5ba9698b3f89217,51989,677,2,2,1,1,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,1982,0,6,012/-++|012/+-+|012/--+|012/++-|012/-+-|012/+--|012/---|021/+++|021/-++|021/+-+|021/--+|021/++-|021/-+-|021/+--|021/---|102/-++|102/+-+|102/--+|102/++-|102/-+-|102/+--|102/---|120/+++|120/-++|120/+-+|120/--+|120/++-|120/-+-|120/+--|120/---|201/+++|201/-++|201/+-+|201/--+|201/++-|201/-+-|201/+--|201/---|210/+++|210/-++|210/+-+|210/--+|210/++-|210/-+-|210/+--|210/---,1061,1061,235,529
fbm_terrain,25,manifold_dual_contouring,edge_slot_equivariant_normal,6,2,5584,0,3.441691376338e-15,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,false,equivariance,16,3,3,0.750000000,51989,true,207956,48,3,2,perm=012;sign=-++,0,48,true,,6.742812701285e-1,6.742812701285e-1,true,3.008704396734e-14,5bf55f38bab3642a,true,f5ba9698b3f89217,51989,249,6,2,1,1,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,1982,0,6,012/-++|012/+-+|012/--+|012/++-|012/-+-|012/+--|012/---|021/-++|021/+-+|021/--+|021/++-|021/-+-|021/+--|021/---|102/-++|102/+-+|102/--+|102/++-|102/-+-|102/+--|102/---|120/-++|120/+-+|120/--+|120/++-|120/-+-|120/+--|120/---|201/-++|201/+-+|201/--+|201/++-|201/-+-|201/+--|201/---|210/-++|210/+-+|210/--+|210/++-|210/-+-|210/+--|210/---,1061,1061,281,380
fbm_terrain,25,manifold_dual_contouring,abs_value_abs_offset_equivariant_normal,6,2,18312,0,3.441691376338e-15,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,false,equivariance,16,3,3,0.750000000,51989,true,207956,48,3,2,perm=012;sign=-++,0,48,true,,6.742812701285e-1,6.742812701285e-1,true,3.008704396734e-14,533dfbbed40255b2,true,f5ba9698b3f89217,51989,703,6,2,1,1,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,1982,0,6,012/-++|012/+-+|012/--+|012/++-|012/-+-|012/+--|012/---|021/-++|021/+-+|021/--+|021/++-|021/-+-|021/+--|021/---|102/-++|102/+-+|102/--+|102/++-|102/-+-|102/+--|102/---|120/-++|120/+-+|120/--+|120/++-|120/-+-|120/+--|120/---|201/-++|201/+-+|201/--+|201/++-|201/-+-|201/+--|201/---|210/-++|210/+-+|210/--+|210/++-|210/-+-|210/+--|210/---,1061,1061,238,378
noise_cavity,33,dual_contouring,edge_slot,2,2,9218773629936761934,22981,0.000000000000e0,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,true,equivariance,16,3,3,0.125000000,302624,true,1278312,48,1,2,perm=012;sign=-++,0,48,true,,6.288692662653e-1,6.288692662653e-1,true,3.008704396734e-14,ea0060630be7b540,false,ea0060630be7b540,302624,0,2,2,1,1,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,13044,16178,6,012/-++|012/+-+|012/--+|012/++-|012/-+-|012/+--|012/---|021/+++|021/-++|021/+-+|021/--+|021/++-|021/-+-|021/+--|021/---|102/-++|102/+-+|102/--+|102/++-|102/-+-|102/+--|102/---|120/+++|120/-++|120/+-+|120/--+|120/++-|120/-+-|120/+--|120/---|201/+++|201/-++|201/+-+|201/--+|201/++-|201/-+-|201/+--|201/---|210/+++|210/-++|210/+-+|210/--+|210/++-|210/-+-|210/+--|210/---,6176,6176,766,2155
noise_cavity,33,dual_contouring,abs_value_abs_offset,1,2,9218773629936761934,22981,3.008704396734e-14,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,false,equivariance,16,3,3,0.125000000,302624,true,1278312,48,1,2,perm=012;sign=-++,0,48,true,,6.288692662653e-1,6.288692662653e-1,true,3.008704396734e-14,f25f0c9ad53e2be7,true,ea0060630be7b540,302624,3691,1,2,1,1,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,13044,16178,6,012/-++|012/+-+|012/--+|012/++-|012/-+-|012/+--|012/---|021/+++|021/-++|021/+-+|021/--+|021/++-|021/-+-|021/+--|021/---|102/+++|102/-++|102/+-+|102/--+|102/++-|102/-+-|102/+--|102/---|120/+++|120/-++|120/+-+|120/--+|120/++-|120/-+-|120/+--|120/---|201/+++|201/-++|201/+-+|201/--+|201/++-|201/-+-|201/+--|201/---|210/+++|210/-++|210/+-+|210/--+|210/++-|210/-+-|210/+--|210/---,6176,6176,482,2165
