graph_cube_g5,5,-8,-8,true,11,1000,0,7,true,true,0,0.400000,0,true,graph_thickening,5,0.420962,0,marching_cubes,352,1.400000,0.560000,7,1,5,false,true,5,0.354020,1,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,168,0.940000
graph_cube_g5,5,-8,-8,true,11,1000,0,7,true,true,0,0.400000,0,true,graph_thickening,5,0.420962,0,marching_cubes+decider,352,1.400000,0.560000,7,1,5,false,true,5,0.354020,1,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,168,0.940000
graph_cube_g5,5,-8,-8,true,11,1000,0,7,true,true,0,0.400000,0,true,graph_thickening,5,0.420962,0,marching_tetrahedra,1008,1.400000,0.560000,7,1,5,false,true,5,0.354020,1,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,496,0.940000
graph_cube_g5,5,-8,-8,true,11,1000,0,7,true,true,0,0.400000,0,true,graph_thickening,5,0.420962,0,surface_nets,336,1.400000,0.560000,7,1,5,false,true,5,0.354020,1,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,160,0.940000
graph_cube_g5,5,-8,-8,true,11,1000,0,7,true,true,0,0.400000,0,true,graph_thickening,5,0.420962,0,dual_contouring,336,1.400000,0.560000,7,1,5,false,true,5,0.354020,1,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,160,0.940000
graph_cube_g5,5,-8,-8,true,11,1000,0,7,true,true,0,0.400000,0,true,graph_thickening,5,0.420962,0,manifold_dual_contouring,336,1.400000,0.560000,7,1,5,false,true,5,0.354020,1,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,160,0.940000
graph_cube_g5,5,-8,-8,true,11,1000,0,7,true,true,0,0.400000,0,true,graph_thickening,5,0.420962,0,subgrid_marching_tetrahedra,1128,1.400000,0.560000,7,1,5,false,true,5,0.354020,1,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,556,0.940000
graph_cube_g5,5,-8,-8,true,13,1728,0,7,true,true,0,0.333333,0,true,graph_thickening,5,0.420962,0,marching_cubes,736,1.680000,0.560000,7,1,5,false,true,5,0.354020,1,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,360,0.940000
graph_cube_g5,5,-8,-8,true,13,1728,0,7,true,true,0,0.333333,0,true,graph_thickening,5,0.420962,0,marching_cubes+decider,736,1.680000,0.560000,7,1,5,false,true,5,0.354020,1,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,360,0.940000
graph_cube_g5,5,-8,-8,true,13,1728,0,7,true,true,0,0.333333,0,true,graph_thickening,5,0.420962,0,marching_tetrahedra,2232,1.680000,0.560000,7,1,5,false,true,5,0.354020,1,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,1108,0.940000
graph_cube_g5,5,-8,-8,true,13,1728,0,7,true,true,0,0.333333,0,true,graph_thickening,5,0.420962,0,surface_nets,720,1.680000,0.560000,7,1,5,false,true,5,0.354020,1,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,352,0.940000
graph_cube_g5,5,-8,-8,true,13,1728,0,7,true,true,0,0.333333,0,true,graph_thickening,5,0.420962,0,dual_contouring,720,1.680000,0.560000,7,1,5,false,true,5,0.354020,1,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,352,0.940000
graph_cube_g5,5,-8,-8,true,13,1728,0,7,true,true,0,0.333333,0,true,graph_thickening,5,0.420962,0,manifold_dual_contouring,720,1.680000,0.560000,7,1,5,false,true,5,0.354020,1,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,352,0.940000
graph_cube_g5,5,-8,-8,true,13,1728,0,7,true,true,0,0.333333,0,true,graph_thickening,5,0.420962,0,subgrid_marching_tetrahedra,2328,1.680000,0.560000,7,1,5,false,true,5,0.354020,1,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,1156,0.940000
graph_cube_g5,5,-8,-8,true,17,4096,0,7,true,true,0,0.250000,0,true,graph_thickening,5,0.420962,0,marching_cubes,1408,2.240000,0.560000,7,1,5,false,true,5,0.354020,1,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,696,0.940000
graph_cube_g5,5,-8,-8,true,17,4096,0,7,true,true,0,0.250000,0,true,graph_thickening,5,0.420962,0,marching_cubes+decider,1408,2.240000,0.560000,7,1,5,false,true,5,0.354020,1,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,696,0.940000
graph_cube_g5,5,-8,-8,true,17,4096,0,7,true,true,0,0.250000,0,true,graph_thickening,5,0.420962,0,marching_tetrahedra,4128,2.240000,0.560000,7,1,5,false,true,5,0.354020,1,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,2056,0.940000
graph_cube_g5,5,-8,-8,true,17,4096,0,7,true,true,0,0.250000,0,true,graph_thickening,5,0.420962,0,surface_nets,1392,2.240000,0.560000,7,1,5,false,true,5,0.354020,1,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,688,0.940000
graph_cube_g5,5,-8,-8,true,17,4096,0,7,true,true,0,0.250000,0,true,graph_thickening,5,0.420962,168,dual_contouring,1392,2.240000,0.560000,7,1,5,false,true,5,0.354020,1,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,688,0.940000
graph_cube_g5,5,-8,-8,true,17,4096,0,7,true,true,0,0.250000,0,true,graph_thickening,5,0.420962,168,manifold_dual_contouring,1392,2.240000,0.560000,7,1,5,false,true,5,0.354020,1,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,688,0.940000
graph_cube_g5,5,-8,-8,true,17,4096,0,7,true,true,0,0.250000,0,true,graph_thickening,5,0.420962,0,subgrid_marching_tetrahedra,4176,2.240000,0.560000,7,1,5,false,true,5,0.354020,1,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,2080,0.940000
graph_cube_g5,5,-8,-8,true,21,8000,0,7,true,true,0,0.200000,0,true,graph_thickening,5,0.420962,0,marching_cubes,1936,2.800000,0.560000,7,1,5,false,true,5,0.354020,1,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,960,0.940000
graph_cube_g5,5,-8,-8,true,21,8000,0,7,true,true,0,0.200000,0,true,graph_thickening,5,0.420962,0,marching_cubes+decider,1936,2.800000,0.560000,7,1,5,false,true,5,0.354020,1,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,960,0.940000
graph_cube_g5,5,-8,-8,true,21,8000,0,7,true,true,0,0.200000,0,true,graph_thickening,5,0.420962,0,marching_tetrahedra,5904,2.800000,0.560000,7,1,5,false,true,5,0.354020,1,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,2944,0.940000
graph_cube_g5,5,-8,-8,true,21,8000,0,7,true,true,0,0.200000,0,true,graph_thickening,5,0.420962,0,surface_nets,1920,2.800000,0.560000,7,1,5,false,true,5,0.354020,1,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,952,0.940000
graph_cube_g5,5,-8,-8,true,21,8000,0,7,true,true,0,0.200000,0,true,graph_thickening,5,0.420962,0,dual_contouring,1920,2.800000,0.560000,7,1,5,false,true,5,0.354020,1,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,952,0.940000
graph_cube_g5,5,-8,-8,true,21,8000,0,7,true,true,0,0.200000,0,true,graph_thickening,5,0.420962,0,manifold_dual_contouring,1920,2.800000,0.560000,7,1,5,false,true,5,0.354020,1,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,952,0.940000
graph_cube_g5,5,-8,-8,true,21,8000,0,7,true,true,0,0.200000,0,true,graph_thickening,5,0.420962,0,subgrid_marching_tetrahedra,5952,2.800000,0.560000,7,1,5,false,true,5,0.354020,1,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,2968,0.940000
graph_cube_g5,5,-8,-8,true,25,13824,0,7,true,true,0,0.166667,0,true,graph_thickening,5,0.420962,0,marching_cubes,2800,3.360000,0.560000,7,1,5,false,true,5,0.354020,1,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,1392,0.940000
graph_cube_g5,5,-8,-8,true,25,13824,0,7,true,true,0,0.166667,0,true,graph_thickening,5,0.420962,0,marching_cubes+decider,2800,3.360000,0.560000,7,1,5,false,true,5,0.354020,1,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,1392,0.940000
graph_cube_g5,5,-8,-8,true,25,13824,0,7,true,true,0,0.166667,0,true,graph_thickening,5,0.420962,0,marching_tetrahedra,8928,3.360000,0.560000,7,1,5,false,true,5,0.354020,1,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,4456,0.940000
graph_cube_g5,5,-8,-8,true,25,13824,0,7,true,true,0,0.166667,0,true,graph_thickening,5,0.420962,0,surface_nets,2784,3.360000,0.560000,7,1,5,false,true,5,0.354020,1,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,1384,0.940000
graph_cube_g5,5,-8,-8,true,25,13824,0,7,true,true,0,0.166667,0,true,graph_thickening,5,0.420962,0,dual_contouring,2784,3.360000,0.560000,7,1,5,false,true,5,0.354020,1,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,1384,0.940000
graph_cube_g5,5,-8,-8,true,25,13824,0,7,true,true,0,0.166667,0,true,graph_thickening,5,0.420962,0,manifold_dual_contouring,2784,3.360000,0.560000,7,1,5,false,true,5,0.354020,1,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,1384,0.940000
graph_cube_g5,5,-8,-8,true,25,13824,0,7,true,true,0,0.166667,0,true,graph_thickening,5,0.420962,0,subgrid_marching_tetrahedra,9120,3.360000,0.560000,7,1,5,false,true,5,0.354020,1,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,4552,0.940000
graph_cube_g5,5,-8,-8,true,33,32768,0,7,true,true,0,0.125000,0,true,graph_thickening,5,0.420962,0,marching_cubes,4672,4.480000,0.560000,7,1,5,false,true,5,0.354020,1,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,2328,0.940000
graph_cube_g5,5,-8,-8,true,33,32768,0,7,true,true,0,0.125000,0,true,graph_thickening,5,0.420962,0,marching_cubes+decider,4672,4.480000,0.560000,7,1,5,false,true,5,0.354020,1,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,2328,0.940000
graph_cube_g5,5,-8,-8,true,33,32768,0,7,true,true,0,0.125000,0,true,graph_thickening,5,0.420962,0,marching_tetrahedra,15528,4.480000,0.560000,7,1,5,false,true,5,0.354020,1,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,7756,0.940000
graph_cube_g5,5,-8,-8,true,33,32768,0,7,true,true,0,0.125000,0,true,graph_thickening,5,0.420962,0,surface_nets,4656,4.480000,0.560000,7,1,5,false,true,5,0.354020,1,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,2320,0.940000
graph_cube_g5,5,-8,-8,true,33,32768,0,7,true,true,0,0.125000,0,true,graph_thickening,5,0.420962,0,dual_contouring,4656,4.480000,0.560000,7,1,5,false,true,5,0.354020,1,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,2320,0.940000
graph_cube_g5,5,-8,-8,true,33,32768,0,7,true,true,0,0.125000,0,true,graph_thickening,5,0.420962,0,manifold_dual_contouring,4656,4.480000,0.560000,7,1,5,false,true,5,0.354020,1,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,2320,0.940000
graph_cube_g5,5,-8,-8,true,33,32768,0,7,true,true,0,0.125000,0,true,graph_thickening,5,0.420962,0,subgrid_marching_tetrahedra,15816,4.480000,0.560000,7,1,5,false,true,5,0.354020,1,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,7900,0.940000
graph_cube_g5,5,-8,-8,true,49,110592,0,7,true,true,0,0.083333,0,true,graph_thickening,5,0.420962,0,marching_cubes,10048,6.720000,0.560000,7,1,5,false,true,5,0.354020,1,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,5016,0.940000
graph_cube_g5,5,-8,-8,true,49,110592,0,7,true,true,0,0.083333,0,true,graph_thickening,5,0.420962,0,marching_cubes+decider,10048,6.720000,0.560000,7,1,5,false,true,5,0.354020,1,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,5016,0.940000
graph_cube_g5,5,-8,-8,true,49,110592,0,7,true,true,0,0.083333,0,true,graph_thickening,5,0.420962,0,marching_tetrahedra,32640,6.720000,0.560000,7,1,5,false,true,5,0.354020,1,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,16312,0.940000
graph_cube_g5,5,-8,-8,true,49,110592,0,7,true,true,0,0.083333,0,true,graph_thickening,5,0.420962,0,surface_nets,10032,6.720000,0.560000,7,1,5,false,true,5,0.354020,1,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,5008,0.940000
graph_cube_g5,5,-8,-8,true,49,110592,0,7,true,true,0,0.083333,0,true,graph_thickening,5,0.420962,0,dual_contouring,10032,6.720000,0.560000,7,1,5,false,true,5,0.354020,1,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,5008,0.940000
graph_cube_g5,5,-8,-8,true,49,110592,0,7,true,true,0,0.083333,0,true,graph_thickening,5,0.420962,0,manifold_dual_contouring,10032,6.720000,0.560000,7,1,5,false,true,5,0.354020,1,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,5008,0.940000
graph_cube_g5,5,-8,-8,true,49,110592,0,7,true,true,0,0.083333,0,true,graph_thickening,5,0.420962,0,subgrid_marching_tetrahedra,32880,6.720000,0.560000,7,1,5,false,true,5,0.354020,1,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,16432,0.940000
